TEAM NAMES,Series Number,Filename,Name,Description,Gender,Attributes,UUID,Hash
TEAM SCALE,311,sisi yemi-the -street aunty,sisi yemi the street aunty,Sisi Yemi is everyone's favourite street aunty.,Female,hair: dark brown   eyes: brown eyes  teeth: none   clothing: blue and yellow ankara  accessories: none  expression: shocked   strength: none   weakness: none ,587657a8-5ace-11ed-9b6a-0242ac120002,f05b788470b0ec55f926e9e4e0138b3afe0a689445d35db20c05bdb535c21ccd
TEAM SCALE,312,chiamaka-the -bully,chiamaka the bully,Chiamaka hates people in her business and likes to scare the kids on the block,Female,hair: pink  eyes: brown  teeth: none  clothing: multi-colored ankara  accessories: smoking pipe  expression: strong  strength: none   weakness: none ,587658ca-5ace-11ed-9b6a-0242ac120002,0b23e87275fdafdbd70c02b4e678036dd97aaa973843d51756667209dc305799
TEAM SCALE,313,gift-the-fashionista,gift the fashionista,Gift has always been bold and that spreads to her fashion sense too.,Female,hair: brown   eyes: brown   teeth :none   clothing: multi-colored ankara  accessories: none  expression: witty  strength: none   weakness: none ,58765adc-5ace-11ed-9b6a-0242ac120002,0e5a4721f9288e79e1bbbb7b56ab936d026656d0300665fb7644886920da4f23
TEAM SCALE,314,omoyene-the-weirdo,omoyene the weirdo,Omoyene likes to murmur to herself and talks about seeing ghosts,Female,hair: brown  eyes: brown  teeth: none  clothing: yellow ankara  accessories: none  expression: calm  strength: none  weakness: none ,58765bea-5ace-11ed-9b6a-0242ac120002,4e341e7f3b21f890c246099e54a6cc5ab43bf297d847a17ad9938c2051d78707
TEAM SCALE,315,maria-the -freshface,maria the freshface,Maria likes to believe the world is sunshine and rainbows while blowing gum,Female,hair: pink  eyes: brown eyes  teeth: white teeth  clothing:yellow; greem and red ankara   accessories: none  expression: furious   strength: none   weakness: none ,58765d02-5ace-11ed-9b6a-0242ac120002,705b770b0dd053ce4c8ddfe6f606fab4003d90480e8043d1a9560c4896e3f81e
TEAM SCALE,316,monica-the -smoker,monica the smoker,Monica is never found without a pipe and loves to interject in every conversation.,Female,hair: grey   eyes: covered eyes  teeth: none  clothing: black ankara with bright designs  accessories: yellow glasses  expression: hip   strength: none   weakness: none ,58765e24-5ace-11ed-9b6a-0242ac120002,f2bf7feb600f8a4de0d5073e6e06d2096ef663c20f5bb85c56254b2bb761e326
TEAM SCALE,317,janet -is always -found singing ,janet the singer,Janet is always found singing in whatever activity she’s doing,Female,hair: purple   eyes: covered eyes  teeth: none  clothing: yellow and blue ankara  accessories: yellow glasses  expression: cool  strength: none   weakness: none ,cef902bc-5afc-11ed-9b6a-0242ac120002,169ec2134337e5afa4a9b66d646025363cb084cb1de55b8ca2bc0e8031aec381
TEAM SCALE,318,emi-the-reggae-girl,emi the reggae girl,EMi is a beautiful dancer; she rules the reggae world.,Female,hair:pink braids   eyes: covered eyes   teeth: none  clothing: multicolored ankara  accessories: yellow glasses  expression: happy  strength: none   weakness: none ,cef9060e-5afc-11ed-9b6a-0242ac120002,d40734afdc6b3877b62ecb849f1c8e40ab6ff6e47f6665de7bd63ea08adc1ed5
TEAM SCALE,319,aisha-love-the-life-of-the-party,aisha love the life of the party,Aisha always party during the weekend,Female,hair: red   eyes: covered eyes  teeth: none  clothing: wolf-skin ankara  accessories: yellow glasses  expression: hip  strength: none   weakness: none ,cef907a8-5afc-11ed-9b6a-0242ac120002,84c5dcfb59e38933fd2315939eca4f9a5763faf8a54d4778fbe43025bdaba196
TEAM SCALE,320,amaka-the-tailor,amaka the tailor,She sews the most beautiful dress in the hood,Female,hair:grey  eyes: covered eyes   teeth: none  clothing: black dress  accessories: yellow glasses  expression: happy  strength: none   weakness: none ,cef9091a-5afc-11ed-9b6a-0242ac120002,8e6f6b1c528fe84eb78ca2777b3d87ec4b3a347f8e62c19cc081ea9bfdac3949
TEAM SANDPAPER,321,omunyinyi-the-stoic,omunyinyi the stoic,omunyinyi wears a Kitenge coat,Male,hair: bald eyes: tearyteeth: noneskin: brownskinclothing: checked ankara accessories: none expression: teary strength: powerful weakness: self-loathing,c2d6a3ac-1d4d-4268-ba7f-4f0f8f50c1ab,aa960c58b25f5dccc0f1045851d88a071a0d9c99db19f046464c2b200dfe5689
TEAM SANDPAPER,322,kamau-the-sleeper,kamau the sleeper,closed eyes meditating,Male,hair: blad eyes: closed teeth:  noneskin: brownskin clothing: black ankara accessories: none expression: flat strength: open to suggestion weakness: always sleepy,20330f5c-40c2-4f6a-b9d8-d1d04fb97daf,ac7c0fd21f53b3d504d0082d06864be660584959eb67c980dea9e2c81718d6cb
TEAM SANDPAPER,323,mutiso-the-lastborn,mutiso the lastborn,masked up mutiso dozing off,Male,hair:bald eyes: closed teeth: none skin: brownskin clothing: yellow ankara accessories: none  expression: tired strength: consistency weakness: pessismist,0706c338-42eb-4d26-84ea-c24b39628200,1115e2d5bff7520fe0014a77d6ed08d5842923c6e52d2fdf66cddf176c033dc2
TEAM SANDPAPER,324,omondi-the-vegeterian,omondi the vegeterian,omondi wears a green coat,Male,hair:bald eyes: sharp eyed teeth: none skin: brownskin clothing: green ankara accessories: none expression: alert strength: leader weakness: anxious,bfb5e8d5-d7a7-4aa8-85e8-d7d9afd4adb3,16eeac34e95623ce2fd5e73ef1cded452b24016e7db79e9132e75eab0605b08b
TEAM SANDPAPER,325,barasa-the-optimist,barasa the optimist,looks up to the sky and makes a wish,Male,hair: bald eyes: blue teeth: none skin: dark skin clothing: brown ankara accessories:none expression: awake strength: strong willed weakness: immoral,2da4bef4-38cc-4414-99ad-7361fac04b2b,b45ca462b5826b22f9548e4ba48200bc8d47fbd8c219b3e9380dc704f7db2671
TEAM SANDPAPER,326,mwembu-the-elder,mwembu the elder,"old but not so old, with yellow his favorite color",Male,hair: bald eyes: black teeth: none skin: dark skin clothing: dark ankara accessories: none  expression: plain strength: fulfilled weakness: angry,36181230-6ac9-417f-af5c-23bdd2c25ecb,79d763321c9dd83a9b51bde0fe4de27248274c67db5336e87f62a2cb82a4d2e3
TEAM SANDPAPER,327,mbogi-the-fighter,mbogi the fighter,masked up mbogi after capture,Male,hair: baldeyes:  blackteeth: noneskin: darkskin clothing: onesideankara accessories: noneexpression: willfull strength: fighter  weakness: rebellious,3a7bc3c4-1463-42ce-84c9-07337da64435,3eaa183b2dcb80ce380cc40e40308b34c0ae7ed965da8a80279cf8ee2568aef7
TEAM SANDPAPER,328,mrosho-the-runner,mrosho the runner,masked up mrosho,Male,hair: bald eyes: sea blue teeth: none skin: darkskin clothing: purple ankara accessories: none expression: alert  strength: visionary  weakness: destructive,b2ca2c76-3b6d-43f1-8cc9-089b6ab83876,fcef956253ad67c9de7f345caefeedbf1ac45214a7a5bc745367ac056ba7e91f
TEAM SANDPAPER,329,milele-the-african,milele the african,milele with a nice african print in orange,Male,hair: bald eyes: blue teeth: none skin: dark skin clothing: orange ankara accessories: none expression: timid strength: leader weakness: failure,644b0259-d75c-456d-934c-ce7c052bad3a,ef061cd91740d251d1572381c8204bd1126848ed58ea0b7a910ef707abec8790
TEAM SANDPAPER,330,olebon-the-oloibon,olebon the oloibon,olebon in customized buba sokoto,Male,hair: bald eyes: closed teeth: none skin: darkskin clothing: animal print accessories: none expression: surprised strength: empathy   weakness: easily bored,de261efe-731d-461e-b2e4-42edd2f48f72,b2375d96e4721d611f41287d2023df5ceac4e61286c045a336db61abc71ad5b3
TEAM SANDPAPER,331,chifu-the-maasai,chifu the maasai,clothing inspired by maasai shuka,Male,hair: bald eyes: closed teeth: none skin: none clothing: ankara shirt accessories: none expression: visionary strength:  authentic weakness: selfish,239933c4-7177-4b5b-86e8-e6f952301344,74bb5e06b698da9a233b8c08abc2ca87e2d35788d6e336cd73a73a913c26e2af
TEAM SANDPAPER,332,mwangaa-the-voice,mwangaa the voice,mwangaa the chief,Male,hair:  bald eyes: blue teeth: none skin: darkskin clothing: white lined ankara accessories: none expression: kindness strength:  brave weakness: impatient,49179b62-812d-4d0f-b518-4af7fa79f8bc,c44e83fbd38180929afb96f65144618f7d3bbedeb230d65f34ae7d22bb2cd359
TEAM SANDPAPER,333,waforte-the-first,waforte the first,masked up man who does sleep a lot,Male,hair: bald eyes: closedteeth:none skin: darkskin clothing: jean ankara accessories: none expression: shy strength:  weakness: selfish,871912a8-d96e-4594-b7b3-450d94ee6924,c2e8fc03519a41df69406da5c47aac55d30eda692c540ed0029fa0b78392da19
TEAM SANDPAPER,334,kariuki-the-prayerful-one,kariuki the prayerful one,kariuki closes his eyes,Male,hair: bald eyes: closed eyes teeth: skin: clothing: accessories: expression: bored strength: intelligent  weakness: passive,6a5b6fa6-0f91-4b01-957f-c766945eb704,a5bedfc1e17df5479fa34fcf428ff52f22ddef73d0997d445295954ae9d45b20
TEAM SANDPAPER,335,kenyanese-the-priest,kenyanese the priest,masked up man with with white cloth,Male,hair: bald eyes: white teeth: none skin: darkskin clothing: white jean shirt accessories: none expression: calculative strength: kind weakness: takes things personally,0706c338-42eb-4d26-84ea-c24b39628200,7d1fbe608595065e03107e623e014901d153ddbc0e9971f65ac12679337bf79e
TEAM SANDPAPER,336,nyimbo-the-singer,nyimbo the singer,glasses and a pot for the night,Female,hair:dreadlocks eyes: glassed up teeth:none skin: brownskin clothing: off shoulder ankara accessories: a pot expression: free spirited strength: fair weakness: impatient,d05af807-b3e9-4ad3-8df1-b7864d2daa33,37d3a685b38af7cb299e84ef612d1dc7f96c76d96b4fc40c1eb0adbf5a0bfbb8
TEAM SANDPAPER,337,maathai-the-nobel-winner,maathai the nobel winner,mathaai the warrior,Female,hair: pink afro eyes: glassed up teeth: none skin: brownskin clothing: colored ankara accessories: noneexpression: strict strength: leadership  weakness:short sighted,0871cb8c-8d56-445d-92c7-01793f327707,71fbeaab9893097b4df415000e9928266958581c6cb1550eb7fb3592f2b25475
TEAM SANDPAPER,338,tish-the-angry-one,tish the angry one,angry tish with specs on,Female,hair: black huge afro eyes:  none teeth: broken teeth skin: brownskin clothing: offshoulder ankara accessories: none expression: disgusted strength: blunt weakness:greedy,750a89dc-44ff-43bf-8211-b7776f1b5e52,05887b75dfc22da50c735c904488b6b3f84e1ff1db834bfcdcc18e33cf9b184a
TEAM SANDPAPER,339,wamenza-the-winner,wamenza the winner,wamenza the leader,Female,hair: laid back eyes: none teeth: none skin: brownskin clothing: offshoulder ankara accessories: noneexpression: meditative strength: strict weakness: impulsive,7348c9ed-4ac9-4785-9434-0a1f0dcaf8d8,0ca81aa70e1561afcd5bab6e4a68fcdea15afe4eb2fc2c186fee6904d0a0e016
TEAM SANDPAPER,340,isaya-the-track-king,isaya the track king,isaya the traveller,Male,hair: none eyes: glassed up teeth: none skin: brown skin clothing: bright ankara accessories: none expression: taken aback strength: straight forward weakness: selfish,41781a16-d2b8-4fc6-a1f4-b9fffc5c95ba,3a6c388ccc34c47681c301e40ef8aad8e61d9001ca974e415b2433a763ce15e5
TEAM RULER,341,mansur-the-partyrider,mansur the partyrider,Mansur is the life of a party and never caught dulling.,Male,hair: none; eyes: ash grey; teeth: none;  clothing: agbda; accessories: studs; expression:happy; strength: intelligent; weakness: red whine;,78db0f29-3936-4d9c-bb90-3dbf20dba2dd,12fb10902b8acb0818c2c3c598722e0b535937f23c10ef65cb5f802978224d5d
TEAM RULER,342,tola-the-businessman,tola the businessman,Tola loves business and owns several shops in Idumota.,Female,hair: none; eyes: midnightblack; teeth: none;  clothing: purple blowse; accessories: mask; expression:furious; strength: powerful; weakness: love;,1c5d5a6b-cf04-4bf9-978e-22a7e9bc5819,44c4b0728a4c4c953ee1d4d94fe3dab9b068c7ad5f18eb029a675cb2d756dee3
TEAM RULER,343,abdullahi-the-honorable,abdullahi the honorable,"Popularly called ""buje budanu"" a godfather who lavishes money on young gees.",Male,hair: none; eyes: blue-blackish; teeth: none;  clothing: yoruba attire; accessories: none; expression:anxious; strength: foreseer; weakness:indecision;,dd708276-445f-4483-8357-fc08e999328f,f12e71314102d99f184c820f9fbec034303a8573729391b2312ce00942cae1ee
TEAM RULER,344,ojukwu-the-badguy,ojukwu the badguy,Ojukwu is a business minded guy but fun to be with.,Male,hair: bald; eyes: eagle eyeball; teeth: none;  clothing: yellow lining blowse; accessories: none; expression: none; strength: good eyes for fashion; weakness: lack will power;,76c1eabf-15ea-446a-8426-472982c4d800,b6d2534955ff5c567270fe76ed69036a3321676ef305a725f758ff5e0b64b574
TEAM RULER,345,odunsi-the-egbonadugbo,odunsi the egbonadugbo,Odunsi loves to advise and people in the community rely on him.,Male,hair: none; eyes: dark brown; teeth: none; clothing: one shoulder gown; accessories: none; expression: none; strength: elegant; weakness: easily depressed;,2912ab8b-5875-4277-a5c2-a0209aee90ae,7a6d3a5d77704d4347077571f597069d5e53aae77e0b22ca920fbfa9018a6180
TEAM RULER,346,ogogo-the-sugardaddy,ogogo the sugardaddy,A rich oil magnate who loves to solve young women's problems with his millions.,Male,hair: none; eyes: cat eyes; teeth: none; clothing: purple danshiki; accessories:nose mask; expression: straight face; strength: brave ; weakness: too selfless;,aa575f30-04ad-45f9-a798-199465117793,f501dbd2c83b80dfd08c8bd3b11f372c11796d27a0f9999b2a0868e05bb046c9
TEAM RULER,347,suli-the-amalaseller,suli the amalaseller,Suli sells amala with respect and people say that's the secret to her sweet food.,Female,hair: low punk; eyes: cat eyes; teeth: none; clothing:brown babarigai; accessories:none; expression: furious; strength: wealthy; weakness: too emotional;,46fd4821-04dd-4f65-9290-c130a00c4c93,10e9ab19b9ea16f8a32aea733a01f178753b75d3f9a1dae0cdc678f625aae53f
TEAM RULER,348,dolapo-the-afrocentric,dolapo the afrocentric,Dolapo loves African prints and loves to showcase culture.,Female,hair:bald; eyes: brown; teeth: none; clothing: one sided blowse; accessories: nose mask; expression: none; strength: beautiful; weakness: forgetful;,cbab232b-5c62-4df8-867b-018a2e496cd4,fa184a5eece2e8e8a2cc46a43c60cc7546de5e7ff21dd576a559594178c6bb0e
TEAM RULER,349,danjuma-the-saddist,danjuma-the-saddist,Danjuma is a grumpy man no one likes to associate with him.,Male,hair: none; eyes: sky blue; teeth: none; clothing:purple agbada; accessories: neck beads; expression: excited; strength: outspoken; weakness: boring;,5a42af57-186e-425b-b6b1-f72bda4911ef,2c32743cd84260a6b860bff130914c84c64593711789104d710e8913f0b10f2e
TEAM RULER,350,chinedu-the-farmer,chinedu the farmer,A hardworking farmer who has 6 boys who help out on the farm.,Male,hair: none; eyes: black; teeth: brown; clothing: one sided gown; accessories: none; expression: blushy; strength: easily loved; weakness: get angry easily;,9e8a55d7-0d8d-465d-a628-08ddd387a2c6,8a93f7e7b6997a9cd05112394cd02d30ecbd7a4d88c9ba9258fb8c210a7b1816
TEAM RULER,351,kola-the-baldguy,kola the baldguy,Kola is every girls dream man because of his hair style.,Male,hair: low cut; eyes: mouse eyes; teeth: none; clothing: gbariye style; accessories: nose mask; expression: unhappy; strength: good eyes for details; weakness: sluggish;,c32f1757-da9c-49e8-bd79-510a42b6971a,c03b15e4d04ebee7e68c51b16817b3a5c55fb7ae4ff1a5c3189daefc7cf5bbff
TEAM RULER,352,bola-the-bosslady,bola the bosslady,A lady who supports the boy child by providing scholarship to young talented males.,Female,hair: low cut; eyes: brown; teeth: none; clothing: short orange gown; accessories: nose mask; expression: none; strength: industrious; weaknes:spend lavishly;,09ff910d-a2be-49d5-8b27-b9378458701c,4d4d002181e1e90a6d3c8688afa2e507ab4d1eedfb67cfd54c913af436242571
TEAM RULER,353,kunle-the-alienguy,kunle the alienguy,Kunle is special and easily get noticed even in the midst of crowd.,Male,hair: green punk; eyes: green; teeth: none; clothing: purple agbada; accessories: purple beads; expression: unbothered; strength: very energetic; weaknes:eaaily give in,dea2f5d8-e3ba-4d3f-9a17-0a7edfd0c100,b3e29dcab89c38979037c77c487b13755d2825a1f214c3f00da0f9deadea8be8
TEAM RULER,354,segun-the-sharp,segun the sharp,Segun drives with caution and people love him for that.,Male,hair: green punk; eyes: black ; teeth: none; clothing: orange buba; accessories: nose mask; expression: bitchy; strength: team player; weaknes: none;,f9159a9c-f48d-4aee-bcc1-63c86209f806,c720ca596e0e433446679fca41745108ab50c32d64d5cafe475cac4bc06379bd
TEAM RULER,355,ola-the-hardguy,ola the hardguy,Ola may be feared but he is such a coolheaded champ.,Male,hair: none; eyes: closed eyes; teeth: none; clothing: purple buba; accessories: none; expression: sick; strength: quick recovery power; weaknes: get ill frequently;,a814fc77-bdfa-4e50-8ba8-3e4e4bcfb3c0,884b00dcdaa7abbad6345b6f10d2bee3587865353fc7f11edaf42b6d1cda0114
TEAM RULER,356,emeka-the-chief,emeka the chief,Crowd are always at Emeka's house because of his selflessness.,Male,hair: none; eyes: closed eyes; teeth: none; clothing: pakaja attire; accessories: none; expression: bossing; strength: easily comman respect; weaknes: not a ladies man;,195e89c8-0b6f-43ad-9a2c-d20f03439e96,175756af94f27076ff75f2a5c0565f87d479da8f988dc9df761dc7d2cb013eee
TEAM RULER,357,ugochukwu-the-celeb,ugochukwu the celeb,Ugochukwu is an online celebrity with many followers on social media.,Male,hair: white blode; eyes: closed eyes; teeth: closed teeth; clothing: black gown; accessories: gold shades; expression: bitchy; strength: enterprising; weaknes: too emotional;,74775cda-cff4-4d21-8819-693127598eca,971cf936086bc84e710e4b1f82a0a5c63579286babf97fefa2f77423016e85f3
TEAM RULER,358,adekunle-the-yorubademon,adekunle the yoruba demon,He might be every woman's man but faithful and loyal to one.,Male,hair: gobi cap; eyes: closed eyes; teeth: closed teeth; clothing: ghana dansiki; accessories: gold shades; expression: owanbe mood; strength: from a walthy home; weaknes: disrespectful;,5c98c2d8-3144-4e08-8a0f-9b8d7e4f5aa7,61d02646afcb3482888af629eee7cd4e186c66c66646250cc97ca2cda1c4727f
TEAM RULER,359,favour-the-fashionista,favour the fashionista,Combining dresses is not a problem for Favour.,Female,hair: black ghana weaving; eyes: cat eyes; teeth: none; clothing: senegalese blowse; accessories: gold shades; expression: party rider; strength: smart; weaknes: lazy;,19fc15c3-80fe-4d45-a2fe-be8f087d57c4,b8f6d41c60e5c6d5a99fb22e8a34f81a08b69d5e036dfe5cc024b0ae5d427654
TEAM RULER,360,jane-the-slayqueen,jane the slayqueen,Jane is always found in the midst of men and loves partying.,Female,hair: long grey braids; eyes: closed; teeth: black lips; clothing: black short gown; accessories: gold shades; expression: happy; strength:very intelligent; weaknes: have mood swings easily;,74775cda-cff4-4d21-8819-693127598eca,ea7db7cb1a1d729ab505374cce173861918c2329b57e9819c57410b9306abb39
TEAM VBELT,361,osas-the-ceo,osas the ceo,Meet Osas; a Gen-Z CEO with the British accent.,Female,hair: purple dreadlocks;  eyes: none; teeth: none; clothing: danshiki;  accessory: gold glasses; expression: none; strength: none; weakness: none,b10f7e42-4778-49db-820b-dabbad75504a,9f416125745124d2e4085941e04895ab20c3bbd444b541a56e7d3387a197f402
TEAM VBELT,362,nneka-the-rainbow babe,nneka the rainbow babe,Nneka; the happy rainbow babe with the vibes.,Female,hair: pink;  eyes: none; teeth: none; clothing: blue and black bichrome; accessory: gold glasses; expression: none; strength: none; weakness: none,e7e20ab8-03e0-4e0a-80aa-6e193f84426e,fe60654cefd5245ab076ca9dec9df61f567875b47c2af69217bf0fefeafba869
TEAM VBELT,363,temitope-the-spoilt girl,temitope the spoilt girl,Temitope; our favourite daddy's girl.,Female,hair: none; eyes: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessory: gold glasses; expression: none; strength: none; weakness: none,10cbcbcb-754e-4175-b85d-d0c7eafa16a2,ee830aaa583061fa8b5a1ab8c56e52d547cba579562a49286a574500460f300c
TEAM VBELT,364,bekeh-the-party animal,bekeh the party animal,Baby Bekeh is life of the party that goes home with your charger.,Female,hair: dark brown;  eyes: none; teeth: none; clothing: left one-shoulder wax print; accessory: gold glasses; expression: none; strength: none; weakness: none,f0558235-3043-46e5-b26c-5bde83cc67fb,efa18ec83387466fb6ff5723a053b7262912892f95802e9fd9e2f3a487ca06ec
TEAM VBELT,365,nana-the-tech lady,nana the tech lady,Nana; the tech madam that doubles as Kumasi Adele in her bathroom every morning.,Female,hair: black; eyes: none; teeth: none; clothing: print kente;  accessory: gold glasses; expression: none; strength: none; weakness: none,e0858913-7050-4c4a-a2a0-442a88463334,4b6fc9c99093d285fa18d2ceee769f15aeab9142b33c0d6cf1511d3e69d2bbca
TEAM VBELT,366,rofiat-the-marketer,rofiat the marketer,Rofiat; the distressed marketing intern.,Female,hair: purple dreadlocks; eyes: brown; teeth: none; clothing: danshiki; accessories: none; expression: none; strength: none; weakness: none,1e4d9bda-f6f9-4e7a-9381-bee4b074b56d,1451d16464b7583ef1e30b9d0d674fff9c89551a9bf10ff1a5644427f0df4cd2
TEAM VBELT,367,zarifa-the-righteous,zarifa the righteous,Meet Zarifa; a proper baddie for Christ.,Female,hair: pink; eyes: blue; teeth: none; clothing: v-neck original kente; accessories: none;  expression: none; strength: none; weakness: none,c6955d16-c343-46bc-9bed-c069ea8cc65a,b4b100797890aacfb832e6b9b8574d66a437b985a5de1b41c788879a55235b75
TEAM VBELT,368,modinat-the-troublesome,modinat the troublesome,Modinat; The queen of gbas gbos.,Female,hair: long maroon hair; eye: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessory: brown glasses; expression: none; strength: none; weakness: none,49eb44e8-1117-463b-b7b3-1bcea4258362,139f873e57a2580908e2af809d7485be60f453cf26e3877f6536c739ed3f5b3f
TEAM VBELT,369,amaka-our-mummy-g.o,amaka our mummy g.o,Here's Amaka; our one and only mummy G.O who's been to hell and back.,Female,hair: dark brown; eyes: blue; teeth: none; clothing: blue v-neck wax print; accessories: none; expression: none; strength: none; weakness: none,853edc40-0f9d-40c5-ba78-46067dfd7f68,855a96baa26d72fd1b98c76be568a3939c562bcc2af48301ec5a5d47fbb59489
TEAM VBELT,370,mawusi-the-patient,mawusi the patient,Meet Mawusi; the sweet sister waiting for her Canadian bobo.,Female,hair: black; eyes: blue; teeth: none; clothing: print kente; accessory: beret; expression: none; strength: none; weakness: none,ca9ddc30-141a-493d-851b-71d34f599641,139fda882ad7049a1d217e0af572f278a3e6fea9487e3d8b6775ae6fd3eda035
TEAM VBELT,371,nesta-the-difficult,nesta the difficult,Meet Nesta;the National Chairlady; (SAN)Shege Administrators of Nigeria.,Female,hair: double puffy hair; eyes: brown; teeth: none; clothing: bow neck wax print; accessory: hair bands; expression: none; strength: none; weakness: none,fc3b7ca7-efdb-45b2-b7c9-e69107484a43,e45e2c6db96cc82d11fd6ae47fef959c3bdb3356a00c7d9b7d22169c40429d9d
TEAM VBELT,372,adaora-the-choir mistress,adaora the choir mistress,Adaora; our able choir mistress that will take your boyfriend for vanishing.,Female,hair: black; eyes: brown; teeth: none; clothing: none; accessory: choker necklace; expression: none; strength: none; weakness: none,df944505-da1a-424e-88aa-b9d365bd2775,b64583bb2109540e9de72b26d0187e20e84274b095a0f575ceb82fffbdb41023
TEAM VBELT,373,busayo-the-husband snatcher,busayo the husband snatcher,Miss Busayo; can transplant your husband with the blink of her eyes.,Female,hair: brown; eyes: brown; teeth: none; clothing: none; accessories: none; expression: none; strength: none; weakness: none,73c8d935-4a71-41d2-a1de-066ae8d548e6,60c4bab9c901e1969b1bd115c6b887f772882f3ece16337a9186d3b4f2625440
TEAM VBELT,374,wangari-the-waitress,wangari the waitress,Wangari; the aspiring musician that doubles as a waitress.,Female,hair: purple dreadlocks; eyes: brown eyes; teeth: none; clothing: none; accessory: purple earrings; expression: none; strength: none; weakness: none,4bd7a15b-cc66-4e2d-8fdb-d550f2dd645c,be41651f9ac7ed213dd82f41eff65baf005f5aa690768244f2f556950c8a9c0a
TEAM VBELT,375,charlene-the-shy lady,charlene the shy lady,Meet Charlene; the shy sweetheart next door.,Female,hair: brown afro; eyes: brown; teeth: none; clothing: black dress; accessories: none; expression: none; strength: none; weakness: none,36539b84-ada0-43cb-92d4-30596e07a39a,83727935597ebcae70053401cc677ccb71425953a612e6626f33ab16875db7de
TEAM VBELT,376,addae-the-unretired,addae the unretired,Mummy Addae; the hot grandma that has refused to retire.,Female,hair: brown; eyes: brown; teeth: none; clothing: danshiki; accessory: choker necklace; expression: none; strength: none; weakness: none,ced7b53c-73de-4fc7-a652-2b17ebfe68c9,31bdbb6d5a9f03fc5ef0d584dc79d3b326a6bb13f34a1d542a46ef4913fd8b4f
TEAM VBELT,377,abena-the-slay queen,abena the slay queen,Abena; the gang's slay queen.,Female,hair: long brown braids; eyes: squinting; teeth: none; clothing: v-neck original kente; accessories: none; expression: none; strength: none; weakness: none,1e4728e1-3e45-4972-9755-4a38e784ff91,ed50e03aecd885646bf2ee385a56084bd41d54c5db08ca3dfb3617f0573277cb
TEAM VBELT,378,gasira-the-violence mama,gasira the violence mama,Sister Gasira; wipes people Oraimo cord for a living.,Female,hair: brown bun; eyes: none; teeth: vampire teeth; clothing: right one-shoulder wax print; accessories: none; expression: none; strength: none; weakness: none,ea72337f-658f-4198-9ad6-39bc6212c20d,8dfe176ba9ebed74f757ffe292981533cca9d104d50f746c508452ced5a05c10
TEAM VBELT,379,salamatou-the-exchange student,salamatou the exchange student,Salamatou; an Ivorian exchange student who's in love with amala.,Female,hair: black; eyes: squinted; teeth: none; cothing: none;  accessory: beret; expression: none; strength: none; weakness: none,0e216fd1-d96a-4e3c-a59b-c807f772c5b3,cfadb990ac58c90471fc909ed5c60f533ac2e782a8238aedfe46d24999fb957a
TEAM VBELT,380,nguyen-the-foreigner,nguyen the foreigner,Meet Nguyen; the Asian aunt that's addicted to waakaye.,Female,hair: dark brown; eyes: squinted; teeth: none; clothing: print kente; accessories: none; expression: none; strength: none; weakness: none,0381301b-b5a3-42c1-9f73-2c43c0b8493f,69fcb41e3af2fe787621916b6e5a8ca3ff17471c40e7d135678eba4c0d653d67
TEAM AXE,381,baba-ijebu-the-gambler,baba ijebu the gambler,Baba Ijebu likes to spend all his money playing ayo and plays till the moon is high.,Male,hair:none; eyes: sky blue; teeth: none; clothing: none; accessories: facemask; expression: none; strength: creation god; weakness: love,26340cc4-e334-494e-a737-f2b4bb9bb22e,86732c7700206524bf91210d1f05eeeec48013b8f24368682b0ce2153d7f9fd9
TEAM AXE,382,amadi-the-palmwine-tapper,amadi the palmwine tapper,Amadi sells his palmwine at the village square.,Male,hair: bald; eyes:shut; teeth: none; clothing: none; accessories: facemask; expression: none;strength: thunder bolt; weakness: palmoil,a0586a93-7aff-43cc-8282-d081b8d6fe90,8226a2d931f2d1b4889a772e05780404f7edfb26e6dc3da96e02d36d2c03e7ca
TEAM AXE,383,saro-the-betrayer,saro the betrayer,"Saro is mean, wicked and serves breakfast on a weekly basis.",Male,hair:shiny bald; eyes:none; teeth: none; clothing: asooke; accessories: none; expression: cunning; strength: thunder clap; weakness: mice,15e1775c-74fe-4a0b-b79c-49f6b730fa89,c98ea774a5c918138448ee59e859e9590fa3a85433c1041cbdbf22b6f4a36635
TEAM AXE,384,tope-the-baller,tope the baller,Tope is an alte fashion king in Lagos who spends most of his nights at the club.,Male,hair: shiny bald; eyes: aquamarine; teeth: none; clothing: none; accessories: none; expression: childlike; strength: healing; weakness: fire,311a6713-66c9-43ce-82d8-e3ce03a87a81,0085a81a2a3eae94c303223fb38e6f17ac068ea3beb1e815021a44a4ba5514d3
TEAM AXE,385,kwame-the-maths-teacher,kwame the maths teacher,Kwame teaches maths and is well known for punishing students.,Male,hair: none; eyes: squinted; teeth: none; clothing: yellow danshiki with patterns; accessories: none; expression: none; strength: none; weakness: none,9c34a73f-33ee-4577-aba8-0982c1656ba7,0a116d515fae1e2ec64f250993e72a89171199e6a5edf761d07d4071011ff06c
